"ID","Name","Age","Nationality","Club","Value","Wage","SprintSpeed","Stamina","Strength","Rep"
231677,"M. Rashford",20,"England","Manchester United",26500000,110000,93,79,71,2
230271,"Laure Santeiro",30,"Brazil","Fluminense",1.7e+07,40000,78,67,48,1
226456,"Pablo Fornals",22,"Spain","Villarreal CF",2.4e+07,36000,66,77,67,1
226271,"Fabián",22,"Spain","Napoli",2.4e+07,64000,67,73,69,1
223959,"L. Torreira",22,"Uruguay","Arsenal",2.1e+07,91000,74,85,66,2
221992,"H. Lozano",22,"Mexico","PSV",2.4e+07,22000,93,80,59,3
216475,"Morales",30,"Spain","Levante UD",1.7e+07,33000,87,79,60,1
216451,"J. Seri",26,"Ivory Coast","Fulham",20500000,73000,70,75,63,2
216201,"Williams",24,"Spain","Athletic Club de Bilbao",24500000,31000,94,75,85,2
215316,"G. Rulli",26,"Argentina","Real Sociedad",16500000,28000,48,42,73,NA
214997,"A. Correa",23,"Argentina","Atlético Madrid",24500000,54000,82,74,63,1
212814,"João Mário",25,"Portugal","Inter",22500000,71000,69,79,68,3
210864,"E. Hysaj",24,"Albania","Napoli",2e+07,58000,82,87,69,2
210514,"João Cancelo",24,"Portugal","Juventus",20500000,88000,89,85,66,2
210406,"P. Zieliński",24,"Poland","Napoli",24500000,64000,84,72,54,3
210243,"Ricardo Pereira",24,"Portugal","Leicester City",1.9e+07,64000,87,84,60,3
210035,"Grimaldo",22,"Spain","SL Benfica",20500000,14000,83,83,63,3
209889,"R. Guerreiro",24,"Portugal","Borussia Dortmund",2.4e+07,54000,69,72,49,3
208135,"A. Doucouré",25,"France","Watford",19500000,60000,70,93,81,2
207877,"J. Martínez",25,"Venezuela","Atlanta United",22500000,14000,92,72,73,1
207664,"C. Bacca",31,"Colombia","Villarreal CF",1.6e+07,45000,75,66,74,3
205923,"B. Davies",25,"Wales","Tottenham Hotspur",18500000,87000,74,85,69,2
205452,"A. Rüdiger",25,"Germany","Chelsea",18500000,105000,78,60,80,2
205362,"M. Nastasić",25,"Serbia","FC Schalke 04",18500000,36000,73,62,78,2
205175,"A. Milik",24,"Poland","Napoli",25500000,71000,74,73,78,3
204923,"M. Sabitzer",24,"Austria","RB Leipzig",22500000,54000,77,84,76,2
204884,"B. Mendy",23,"France","Manchester City",20500000,105000,86,81,81,2
204529,"M. Batshuayi",24,"Belgium","Valencia CF",23500000,115000,76,66,78,2
204024,"C. Kramer",27,"Germany","Borussia Mönchengladbach",1.7e+07,35000,52,93,69,2
203890,"S. Vrsaljko",26,"Croatia","Inter",1.8e+07,57000,79,90,73,2
203486,"T. Hazard",25,"Belgium","Borussia Mönchengladbach",21500000,36000,77,77,62,2
201956,"S. Sané",27,"Senegal","FC Schalke 04",1.5e+07,38000,67,69,88,2
201454,"F. Ghoulam",27,"Algeria","Napoli",16500000,68000,82,88,68,2
201377,"J. Murillo",26,"Colombia","Valencia CF",1.9e+07,41000,76,72,80,2
200726,"B. Lecomte",27,"France","Montpellier HSC",1.5e+07,27000,40,34,55,NA
200647,"J. Iličić",30,"Slovenia","Atalanta",1.7e+07,41000,70,64,68,3
200610,"K. Volland",25,"Germany","Bayer 04 Leverkusen",2.2e+07,76000,77,88,82,2
199987,"J. Cillessen",29,"Netherlands","FC Barcelona",14500000,125000,50,40,67,NA
199715,"Vitolo",28,"Spain","Atlético Madrid",1.8e+07,65000,77,80,81,2
199503,"G. Xhaka",25,"Switzerland","Arsenal",2.2e+07,115000,49,77,74,3
199451,"W. Ben Yedder",27,"France","Sevilla FC",1.9e+07,26000,83,69,57,2
199042,"C. Aránguiz",29,"Chile","Bayer 04 Leverkusen",1.7e+07,76000,69,87,63,2
199042,"C. Aránguiz",29,"Chile","Bayer 04 Leverkusen",1.7e+07,76000,69,87,63,2
197061,"J. Matip",26,"Cameroon","Liverpool",1.8e+07,110000,69,73,80,2
196889,"S. Verdi",25,"Italy","Napoli",19500000,77000,86,75,48,2
195086,"D. Lovren",28,"Croatia","Liverpool",1.6e+07,115000,55,68,82,2
193532,"G. Medel",30,"Chile","Beşiktaş JK",1.3e+07,56000,70,84,83,3
193348,"X. Shaqiri",26,"Switzerland","Liverpool",1.9e+07,130000,77,75,73,3
193165,"J. Corona",25,"Mexico","FC Porto",21500000,18000,79,74,39,3
193105,"A. Areola",25,"France","Paris Saint-Germain",16500000,61000,52,28,80,NA
192641,"K. Vogt",26,"Germany","TSG 1899 Hoffenheim",17500000,42000,84,74,85,2
190972,"E. Salvio",27,"Argentina","SL Benfica",18500000,19000,87,85,63,2
190813,"S. El Shaarawy",25,"Italy","Roma",2.1e+07,77000,87,68,54,3
189881,"C. Smalling",28,"England","Manchester United",1.6e+07,130000,74,71,87,3
189362,"Hulk",31,"Brazil","Shanghai SIPG FC",15500000,25000,80,86,92,4
189251,"S. Rudy",28,"Germany","FC Schalke 04",17500000,43000,66,77,66,2
188988,"M. Lanzini",25,"Argentina","West Ham United",2.3e+07,90000,78,75,39,2
187491,"F. Smolov",28,"Russia","Lokomotiv Moscow",18500000,1000,85,74,75,1
187072,"L. Stindl",29,"Germany","Borussia Mönchengladbach",1.8e+07,43000,67,78,69,2
184484,"G. Sigurðsson",28,"Iceland","Everton",1.8e+07,115000,55,85,68,3
184120,"Bruno",34,"Spain","Villarreal CF",8500000,42000,31,50,74,3
183900,"D. Perotti",29,"Argentina","Roma",17500000,84000,76,73,60,3
182494,"F. Muslera",32,"Uruguay","Galatasaray SK",1e+07,52000,62,45,68,NA
182212,"A. Modeste",30,"France","Tianjin Quanjian FC",1.7e+07,36000,79,68,86,2
180819,"A. Lallana",30,"England","Liverpool",16500000,120000,69,77,64,3
179784,"B. Höwedes",30,"Germany","Lokomotiv Moscow",1.3e+07,1000,52,61,78,3
177458,"S. Bender",29,"Germany","Bayer 04 Leverkusen",1.4e+07,69000,72,83,77,2
177326,"M. Valbuena",33,"France","Fenerbahçe SK",1.1e+07,86000,79,73,37,3
176600,"K. Gameiro",31,"France","Valencia CF",1.6e+07,48000,85,75,64,3
175379,"Pedro León",31,"Spain","SD Eibar",15500000,32000,63,65,63,2
173909,"K. Boateng",31,"Ghana","Sassuolo",1.5e+07,65000,65,68,78,3
173771,"L. Piszczek",33,"Poland","Borussia Dortmund",7e+06,57000,83,77,78,3
173221,"A. Candreva",31,"Italy","Inter",15500000,74000,78,86,69,3
173208,"D. Criscito",31,"Italy","Genoa",11500000,23000,77,89,73,2
170368,"E. Lamela",26,"Argentina","Tottenham Hotspur",2.1e+07,105000,74,78,68,2
169595,"D. Rose",27,"England","Tottenham Hotspur",14500000,92000,78,78,72,3
169416,"C. Vela",29,"Mexico","Los Angeles FC",17500000,15000,80,72,67,3
169195,"Renato Augusto",30,"Brazil","Beijing Sinobo Guoan FC",16500000,28000,67,81,76,2
167905,"A. Valencia",32,"Ecuador","Manchester United",1e+07,120000,85,79,79,2
166706,"M. Škrtel",33,"Slovakia","Fenerbahçe SK",7e+06,73000,65,79,86,3
164835,"L. Fabiański",33,"Poland","West Ham United",9e+06,70000,47,25,65,NA
162347,"João Moutinho",31,"Portugal","Wolverhampton Wanderers",1.5e+07,85000,59,78,63,3
161956,"Borja Valero",33,"Spain","Inter",1.1e+07,74000,52,69,66,3
159145,"B. Gomis",32,"France","Al Hilal",1.4e+07,56000,70,68,83,3
157960,"Manuel Fernandes",32,"Portugal","Lokomotiv Moscow",1.4e+07,1000,76,76,71,2
156519,"H. Herrera",28,"Mexico","FC Porto",17500000,20000,73,94,73,3
150418,"M. Gómez",32,"Germany","VfB Stuttgart",1.4e+07,50000,68,62,86,3
144622,"Raffael",33,"Brazil","Borussia Mönchengladbach",1.1e+07,41000,66,62,62,2
138412,"J. Milner",32,"England","Liverpool",13500000,120000,62,91,71,2
112316,"J. Mathieu",34,"France","Sporting CP",5500000,18000,74,78,89,3
45186,"Joaquín",36,"Spain","Real Betis",6e+06,24000,65,54,64,2
239207,"M. Gómez",21,"Uruguay","RC Celta",20500000,25000,65,71,80,1
235790,"K. Havertz",19,"Germany","Bayer 04 Leverkusen",2.2e+07,32000,86,73,61,1
234153,"Carlos Soler",21,"Spain","Valencia CF",2.1e+07,31000,77,78,65,1
234035,"Odriozola",22,"Spain","Real Madrid",18500000,115000,82,80,63,1
230977,"M. Almirón",24,"Paraguay","Atlanta United",19500000,11000,89,85,52,1
230347,"Welington Dano",30,"Brazil","Cruzeiro",10500000,34000,80,89,68,1
230234,"Everton Andrão",34,"Brazil","Fluminense",4500000,34000,68,89,71,1
230142,"Oyarzabal",21,"Spain","Real Sociedad",2.1e+07,29000,75,71,59,1
228702,"F. de Jong",21,"Netherlands","Ajax",21500000,17000,76,69,67,1
228229,"F. Balbuena",26,"Paraguay","West Ham United",15500000,80000,65,76,84,1
227928,"Nélson Semedo",24,"Portugal","FC Barcelona",1.7e+07,115000,92,91,59,2
227536,"M. Marega",27,"Mali","FC Porto",1.6e+07,19000,88,91,88,2
227536,"M. Marega",27,"Mali","FC Porto",1.6e+07,19000,88,91,88,2
226851,"B. Pavard",22,"France","VfB Stuttgart",17500000,33000,73,77,74,1
226790,"W. Ndidi",21,"Nigeria","Leicester City",1.7e+07,50000,73,92,75,1
226226,"G. Lo Celso",22,"Argentina","Real Betis",2e+07,72000,75,80,67,1
224334,"M. Acuña",26,"Argentina","Sporting CP",1.6e+07,18000,75,90,78,2
224293,"Rúben Neves",21,"Portugal","Wolverhampton Wanderers",20500000,59000,64,78,70,2
224254,"C. Pavón",22,"Argentina","Boca Juniors",2e+07,29000,90,92,73,1
224069,"K. Toko-Ekambi",25,"Cameroon","Villarreal CF",1.8e+07,41000,83,70,78,2
223061,"F. Cervi",24,"Argentina","SL Benfica",2e+07,16000,90,87,33,2
222509,"Dani Ceballos",21,"Spain","Real Madrid",20500000,110000,63,67,60,1
222028,"J. Weigl",22,"Germany","Borussia Dortmund",17500000,45000,64,81,63,3
221639,"Mariano",24,"Dominican Republic","Real Madrid",2e+07,140000,85,81,79,1
221540,"Raúl",28,"Brazil","SC Braga",1.2e+07,19000,51,75,85,1
220477,"M. Caldara",24,"Italy","Milan",17500000,73000,69,67,79,2
219985,"M. Vecino",26,"Uruguay","Inter",14500000,63000,69,81,75,2
219809,"T. Bakayoko",23,"France","Milan",1.7e+07,85000,69,83,80,2
216409,"M. Politano",24,"Italy","Inter",1.9e+07,53000,84,74,45,2
216352,"M. Brozović",25,"Croatia","Inter",15500000,60000,70,83,66,2
215785,"K. Baldé",23,"Senegal","Inter",2e+07,65000,92,73,76,2
214584,"F. Armani",31,"Argentina","River Plate",9e+06,22000,40,25,82,NA
212692,"Rony Lopes",22,"Portugal","AS Monaco",2e+07,65000,76,70,56,2
212623,"Santi Mina",22,"Spain","Valencia CF",2e+07,40000,81,75,73,1
212151,"T. Strakosha",23,"Albania","Lazio",14500000,34000,46,23,56,NA
211748,"K. Demirbay",24,"Germany","TSG 1899 Hoffenheim",19500000,37000,67,74,67,2
211688,"Gayà",23,"Spain","Valencia CF",16500000,33000,87,83,61,2
211575,"André Gomes",24,"Portugal","Everton",19500000,130000,62,76,86,3
210896,"M. Sanson",23,"France","Olympique de Marseille",19500000,47000,74,79,76,2
208333,"E. Can",24,"Germany","Juventus",19500000,91000,73,85,83,2
208128,"H. Çalhanoğlu",24,"Turkey","Milan",19500000,89000,69,76,54,3
207993,"S. Kolašinac",25,"Bosnia Herzegovina","Arsenal",15500000,94000,75,79,90,2
207862,"M. Ginter",24,"Germany","Borussia Mönchengladbach",15500000,28000,72,74,81,2
206652,"Sergio Rico",24,"Spain","Fulham",1.4e+07,14000,53,41,67,NA
206467,"A. Plea",25,"France","Borussia Mönchengladbach",18500000,37000,84,82,77,2
206413,"T. Stepanenko",28,"Ukraine","Shakhtar Donetsk",1.2e+07,1000,64,82,76,1
205705,"Z. Feddal",28,"Morocco","Real Betis",1.2e+07,29000,62,64,81,1
205525,"Bernard",25,"Brazil","Everton",17500000,97000,86,68,34,2
205114,"T. Inui",30,"Japan","Real Betis",1.4e+07,30000,77,76,51,1
205070,"Portu",26,"Spain","Girona FC",17500000,37000,80,83,71,1
204399,"E. Zahavi",30,"Israel","Guangzhou R&F FC",1.4e+07,22000,72,74,68,1
204082,"J. Brooks",25,"United States","VfL Wolfsburg",16500000,46000,76,61,84,2
203841,"N. Pope",26,"England","Burnley",1.3e+07,48000,47,37,73,NA
203747,"Héctor Bellerín",23,"Spain","Arsenal",16500000,85000,91,83,58,3
203042,"J. Butland",25,"England","Stoke City",1.4e+07,39000,55,40,79,NA
202857,"K. Bellarabi",28,"Germany","Bayer 04 Leverkusen",1.5e+07,71000,91,72,68,3
202849,"J. Vestergaard",25,"Denmark","Southampton",14500000,51000,40,54,94,2
202695,"J. Tarkowski",25,"England","Burnley",15500000,56000,63,69,81,1
202477,"Deulofeu",24,"Spain","Watford",18500000,56000,88,70,54,3
202335,"E. Dier",24,"England","Tottenham Hotspur",16500000,73000,68,78,89,2
201144,"M. Badelj",29,"Croatia","Lazio",11500000,53000,56,79,71,2
201042,"D. Sidibé",25,"France","AS Monaco",1.5e+07,65000,80,91,75,2
200454,"Paco Alcácer",24,"Spain","Borussia Dortmund",19500000,140000,74,64,63,2
200318,"M. Uth",26,"Germany","FC Schalke 04",17500000,42000,76,69,67,1
200315,"Cristian Tello",26,"Spain","Real Betis",1.6e+07,30000,89,73,54,2
199561,"Nolito",31,"Spain","Sevilla FC",1.3e+07,24000,70,70,63,3
199434,"D. Tadić",29,"Serbia","Ajax",14500000,24000,68,69,62,3
199206,"D. Vida",29,"Croatia","Beşiktaş JK",11500000,55000,80,76,77,3
199110,"L. Muriel",27,"Colombia","Sevilla FC",17500000,24000,89,74,80,2
199069,"V. Aboubakar",26,"Cameroon","FC Porto",1.8e+07,19000,83,83,85,3
198784,"A. Oxlade-Chamberlain",24,"England","Liverpool",19500000,94000,85,82,72,2
197853,"S. Aurier",25,"Ivory Coast","Tottenham Hotspur",15500000,82000,78,77,74,2
197853,"S. Aurier",25,"Ivory Coast","Tottenham Hotspur",15500000,82000,78,77,74,2
195861,"Y. Rakitskyi",28,"Ukraine","Shakhtar Donetsk",1.2e+07,1000,74,82,80,2
194879,"Sergi Enrich",28,"Spain","SD Eibar",15500000,34000,65,80,83,2
194794,"A. Yarmolenko",28,"Ukraine","West Ham United",1.5e+07,92000,76,60,76,3
194229,"Hugo Mallo",27,"Spain","RC Celta",13500000,27000,71,91,69,2
193886,"D. Didavi",28,"Germany","VfB Stuttgart",1.5e+07,44000,70,66,76,2
193352,"R. Rodríguez",25,"Switzerland","Milan",15500000,81000,73,77,75,3
192789,"Mario Gaspar",27,"Spain","Villarreal CF",13500000,35000,80,77,79,2
191687,"Maicon",29,"Brazil","Galatasaray SK",11500000,63000,60,70,90,2
190778,"J. Zoet",27,"Netherlands","PSV",12500000,16000,45,40,65,NA
190544,"A. Ljajić",26,"Serbia","Beşiktaş JK",17500000,52000,76,60,58,2
190286,"Canales",27,"Spain","Real Betis",15500000,30000,62,55,56,2
190264,"Iago Falqué",28,"Spain","Torino",1.5e+07,59000,76,74,53,3
189690,"Guaita",31,"Spain","Crystal Palace",9e+06,48000,52,41,62,NA
189682,"B. Mee",28,"England","Burnley",1.2e+07,62000,63,70,82,1
189575,"Muniain",25,"Spain","Athletic Club de Bilbao",18500000,31000,75,64,46,2
189560,"Iborra",30,"Spain","Leicester City",1.1e+07,70000,35,68,85,2
189461,"J. Wilshere",26,"England","West Ham United",17500000,88000,65,70,62,3
189354,"Susaeta",30,"Spain","Athletic Club de Bilbao",1.4e+07,33000,71,68,58,2
188943,"K. Trapp",27,"Germany","Eintracht Frankfurt",11500000,61000,52,45,73,NA
188942,"V. Wanyama",27,"Kenya","Tottenham Hotspur",14500000,86000,61,78,92,2
188829,"N. Nkoulou",28,"Cameroon","Torino",1.2e+07,50000,69,63,74,3
188388,"R. Boudebouz",28,"Algeria","Real Betis",1.5e+07,31000,73,68,61,2
188005,"Camacho",28,"Spain","VfL Wolfsburg",13500000,51000,55,79,75,2
187735,"A. Dzagoev",28,"Russia","PFC CSKA Moscow",14500000,1000,73,77,66,3
186569,"S. Ulreich",29,"Germany","FC Bayern München",1e+07,61000,40,29,41,NA
186547,"M. Musacchio",27,"Argentina","Milan",12500000,85000,71,68,76,3
186537,"C. Stuani",31,"Uruguay","Girona FC",13500000,41000,64,81,76,1
183427,"F. Delph",28,"England","Manchester City",11500000,120000,72,87,65,2
181820,"S. Jovetić",28,"Montenegro","AS Monaco",15500000,84000,73,68,72,3
180334,"Marcelo",31,"Brazil","Olympique Lyonnais",1e+07,64000,54,89,90,2
180216,"S. Coleman",29,"Republic of Ireland","Everton",1.1e+07,97000,75,77,69,2
180175,"Alexandre Pato",28,"Brazil","Tianjin Quanjian FC",15500000,35000,85,67,72,3
179645,"S. Kjær",29,"Denmark","Sevilla FC",11500000,21000,65,76,77,3
178424,"Antunes",31,"Portugal","Getafe CF",9500000,27000,79,85,68,2
177723,"Fabricio",30,"Spain","Fulham",9500000,50000,63,42,58,NA
177644,"Kiko Casilla",31,"Spain","Real Madrid",9e+06,110000,49,43,79,NA
177604,"Nacho Monreal",32,"Spain","Arsenal",8e+06,99000,67,74,65,2
177600,"Beñat",31,"Spain","Athletic Club de Bilbao",12500000,30000,41,77,70,2
176915,"A. Fernández",32,"Argentina","Beijing Renhe FC",1.1e+07,20000,71,75,73,2
176376,"I. Piatti",33,"Argentina","Montreal Impact",9e+06,13000,76,89,73,2
176104,"V. Birsa",31,"Slovenia","Chievo Verona",1.3e+07,23000,74,72,77,2
173373,"S. Romero",31,"Argentina","Manchester United",9e+06,91000,44,35,75,NA
172114,"D. Valeri",32,"Argentina","Portland Timbers",11500000,12000,60,80,63,2
171833,"D. Sturridge",28,"England","Liverpool",15500000,125000,78,55,66,3
171579,"Raúl García",31,"Spain","Athletic Club de Bilbao",1.3e+07,30000,57,74,82,2
170815,"S. Defour",30,"Belgium","Burnley",13500000,65000,62,77,68,2
165109,"S. Radu",31,"Romania","Lazio",1e+07,51000,68,69,74,2
164468,"G. Cahill",32,"England","Chelsea",8500000,99000,48,61,79,3
163711,"L. Diarra",33,"France","Paris Saint-Germain",6e+06,75000,69,85,68,3
163264,"T. Heaton",32,"England","Burnley",8500000,48000,55,40,66,NA
159261,"F. Quagliarella",35,"Italy","Sampdoria",7e+06,36000,67,66,76,2
159147,"L. Perrin",32,"France","AS Saint-Étienne",8500000,37000,63,73,78,2
158625,"Dante",34,"Brazil","OGC Nice",4500000,37000,41,62,81,3
153244,"A. Gignac",32,"France","Tigres U.A.N.L.",1.2e+07,70000,68,71,89,3
148119,"I. Akinfeev",32,"Russia","PFC CSKA Moscow",8500000,1000,50,35,72,NA
147782,"I. Denisov",34,"Russia","Lokomotiv Moscow",4500000,1000,65,86,64,2
146760,"Juanfran",33,"Spain","Atlético Madrid",5500000,53000,86,80,74,3
146748,"Diego López",36,"Spain","RCD Espanyol",2e+06,17000,52,42,66,NA
146562,"Santi Cazorla",33,"Spain","Villarreal CF",8500000,39000,48,50,52,3
146562,"Santi Cazorla",33,"Spain","Villarreal CF",8500000,39000,48,50,52,3
146536,"Jesús Navas",32,"Spain","Sevilla FC",11500000,22000,88,82,35,2
142754,"J. Mascherano",34,"Argentina","Hebei China Fortune FC",4500000,20000,62,76,72,4
140293,"A. Mirante",34,"Italy","Roma",6e+06,51000,43,33,55,NA
139997,"D. Srna",36,"Croatia","Cagliari",1700000,27000,76,74,72,3
139068,"Nani",31,"Portugal","Sporting CP",1.3e+07,18000,74,69,62,3
121944,"B. Schweinsteiger",33,"Germany","Chicago Fire",8500000,12000,37,67,75,4
110677,"Moyá",34,"Spain","Real Sociedad",6e+06,26000,34,30,57,NA
108080,"S. Lichtsteiner",34,"Switzerland","Arsenal",4200000,99000,73,76,70,3
54050,"W. Rooney",32,"England","DC United",1.2e+07,13000,65,74,78,4
49369,"Fernando Torres",34,"Spain","Sagan Tosu",8e+06,10000,78,60,72,3
49031,"S. Sorrentino",39,"Italy","Chievo Verona",1e+06,10000,40,28,74,NA
20289,"Y. Touré",35,"Ivory Coast","Olympiacos CFP",6e+06,1000,55,54,90,4
244369,"V. Tsygankov",20,"Ukraine","Dynamo Kyiv",1.8e+07,1000,83,74,47,1
239818,"Rúben Dias",21,"Portugal","SL Benfica",1.5e+07,10000,64,77,78,1
236632,"David Neres",21,"Brazil","Ajax",18500000,18000,88,73,63,2
235569,"T. Ndombele",21,"France","Olympique Lyonnais",19500000,49000,76,78,78,1
234906,"H. Aouar",20,"France","Olympique Lyonnais",2e+07,49000,79,79,64,1
233419,"Raphinha",21,"Brazil","Sporting CP",1.8e+07,13000,86,87,65,1
231478,"L. Martínez",20,"Argentina","Inter",1.8e+07,54000,83,75,86,1
230938,"F. Kessié",21,"Ivory Coast","Milan",19500000,24000,77,96,87,2
230498,"Luimo Boas Santos",30,"Brazil","Santos",1.2e+07,26000,82,80,67,1
230312,"Gabri Prestão",26,"Brazil","Internacional",9e+06,24000,62,23,60,NA
230251,"Melvin Parrela",30,"Brazil","América FC (Minas Gerais)",9500000,20000,78,87,82,1
230212,"Antônio Chiamuloira",30,"Brazil","Internacional",9500000,30000,72,62,81,1
230201,"Maikel Catarino",34,"Brazil","Atlético Mineiro",3600000,38000,76,85,62,1
229237,"M. Akanji",22,"Switzerland","Borussia Dortmund",1.6e+07,43000,84,76,84,2
228941,"André Silva",22,"Portugal","Sevilla FC",1.9e+07,84000,83,77,72,2
227796,"C. Pulisic",19,"United States","Borussia Dortmund",1.9e+07,26000,88,74,52,3
227290,"M. Dmitrović",26,"Serbia","SD Eibar",1e+07,21000,35,45,79,NA
227234,"L. Tousart",21,"France","Olympique Lyonnais",14500000,43000,69,85,84,2
226753,"A. Onana",22,"Cameroon","Ajax",12500000,14000,62,39,67,NA
226161,"Marcos Llorente",23,"Spain","Real Madrid",1.6e+07,110000,54,75,72,1
225997,"B. Verbič",24,"Slovenia","Dynamo Kyiv",1.7e+07,1000,81,77,72,1
225663,"A. Golovin",22,"Russia","AS Monaco",1.7e+07,61000,83,85,54,1
225647,"M. Campaña",29,"Uruguay","Independiente",1e+07,21000,48,18,81,NA
223682,"Granell",29,"Spain","Girona FC",1.2e+07,37000,60,69,64,1
221660,"V. Lindelöf",23,"Sweden","Manchester United",14500000,91000,77,75,77,2
220018,"A. Rebić",24,"Croatia","Eintracht Frankfurt",1.6e+07,39000,87,80,83,1
219932,"A. Sanabria",22,"Paraguay","Real Betis",17500000,27000,79,69,76,1
219576,"R. Battaglia",26,"Argentina","Sporting CP",14500000,17000,69,94,78,1
218339,"M. Dahoud",22,"Germany","Borussia Dortmund",1.7e+07,48000,66,89,58,2
216547,"Rafa",25,"Portugal","SL Benfica",1.6e+07,16000,93,78,40,2
216497,"M. Philipp",24,"Germany","Borussia Dortmund",1.7e+07,53000,79,68,68,2
216393,"Y. Tielemans",21,"Belgium","AS Monaco",19500000,52000,53,73,69,2
216388,"A. Saint-Maximin",21,"France","OGC Nice",1.8e+07,31000,92,74,66,2
216150,"D. Zappacosta",26,"Italy","Chelsea",12500000,94000,79,87,68,2
215353,"L. Alario",25,"Argentina","Bayer 04 Leverkusen",1.6e+07,67000,72,71,78,2
215061,"D. Benedetto",28,"Argentina","Boca Juniors",1.3e+07,32000,84,77,76,2
215057,"I. Marcone",28,"Argentina","Cruz Azul",11500000,31000,34,86,85,1
214947,"J. Gbamin",22,"Ivory Coast","1. FSV Mainz 05",14500000,26000,79,83,83,1
213991,"J. Lerma",23,"Colombia","Bournemouth",14500000,55000,76,90,76,1
213516,"Ricardo Horta",23,"Portugal","SC Braga",1.7e+07,16000,75,80,45,1
213160,"R. Zobnin",24,"Russia","Spartak Moscow",1.5e+07,1000,78,90,63,1
212150,"M. Meyer",22,"Germany","Crystal Palace",1.6e+07,53000,60,83,52,2
211368,"Bruma",23,"Portugal","RB Leipzig",16500000,48000,91,77,54,2
211267,"R. Centurión",25,"Argentina","Racing Club",15500000,25000,89,91,53,1
211256,"N. Tagliafico",25,"Argentina","Ajax",1.3e+07,19000,86,91,62,2
210455,"Jonny",24,"Spain","Wolverhampton Wanderers",13500000,43000,78,83,64,2
210324,"J. Hofmann",25,"Germany","Borussia Mönchengladbach",1.5e+07,32000,78,81,56,2
210324,"J. Hofmann",25,"Germany","Borussia Mönchengladbach",1.5e+07,32000,78,81,56,2
209960,"Pacheco",26,"Spain","Deportivo Alavés",1.1e+07,22000,42,43,72,NA
208920,"N. Aké",23,"Netherlands","Bournemouth",14500000,55000,74,73,75,1
